station_id,exponential,gaussian,idw,spherical,lon,lat
AL_Brewton_3_NNE,0.6771754338399801,139.6083574747196,1.626697343740677,0.7496794018107817,-87.05,31.14
AL_Clanton_2_NE,0.5585067984018973,361.7397060250998,0.670934674235117,0.5660489717930033,-86.61,32.85
AL_Courtland_2_WSW,0.5398613021094206,349.92154067961275,0.4818528422978264,0.5782793341741198,-87.35,34.66
AL_Cullman_3_ENE,0.9205729465286134,429.4860709353598,0.9302031974156361,0.9086351997497374,-86.8,34.2
AL_Fairhope_3_NE,1.1356902411030871,80.71810721058549,2.7309375932215096,1.1571105798087098,-87.88,30.55
AL_Gadsden_19_N,1.0168834219070888,171.9715932093945,1.0430308255468725,1.041881771371114,-85.96,34.29
AL_Gainesville_2_NE,0.7349772016894941,38.0964697805197,0.9308839603446724,0.7724698369270679,-88.14,32.84
AL_Greensboro_2_WNW,0.6344250214413504,183.17266772650856,0.7075936110059989,0.6391532441537711,-87.62,32.72
AL_Highland_Home_2_S,0.8559389605118852,402.40957003382204,1.1151982759340824,0.8647181436677703,-86.31,31.92
AL_Muscle_Shoals_2_N,0.7832738076430904,361.065681988486,0.6809755784966549,0.8118104743234987,-87.64,34.77
AL_Northport_2_S,1.1505470940479787,419.30618233580986,1.188420019328274,1.1499139585813496,-87.59,33.21
AL_Russellville_4_SSE,1.0377330579161683,32.01067231362141,1.048536716659489,1.0351242416867863,-87.71,34.45
AL_Scottsboro_2_NE,1.145820564821994,157.2560724690875,0.7744641667298569,1.116550912584235,-86.0,34.69
AL_Selma_13_WNW,0.5779948317508602,159.1902853866362,0.7082185521597394,0.6014926882337136,-87.24,32.46
AL_Selma_6_SSE,0.49802945994005493,77.32948719384333,0.7705312707462459,0.5264418842948754,-86.98,32.33
AL_Talladega_10_NNE,0.9860186540296283,400.69061778886976,1.0759845200099107,0.9679897822512056,-86.06,33.57
AL_Thomasville_2_S,0.6945285869652682,293.37755361488905,1.0281522186581955,0.6996514027631802,-87.74,31.88
AL_Troy_2_W,0.7830091163575671,65.31001290387114,1.188314865410322,0.7772366106754635,-86.0,31.79
AL_Valley_Head_1_SSW,0.7619577229585054,334.54720821672686,0.9961594290275559,0.8101864767004713,-85.62,34.57
AR_Batesville_8_WNW,1.3280872123311795,215.20138690007184,2.001309182431045,1.3107583112562824,-91.78,35.82
AZ_Elgin_5_S,4.81148945133424,4317.894384345644,3.1008431624329575,4.639205609509355,-110.51,31.59
AZ_Tucson_11_W,5.696945133748404,304.21926875700285,7.125031738218284,5.6525473275617175,-111.17,32.24
AZ_Williams_35_NNW,4.970029802602439,1364.3989755276834,2.36809836396441,4.958546711426642,-112.34,35.76
AZ_Yuma_27_ENE,6.108554022598462,2208.012523193021,9.281508412946952,6.049316908873438,-114.19,32.84
