station_id,exponential,gaussian,idw,spherical,lon,lat
AL_Fairhope_3_NE,6.7344902071487285,9.020327161172567,8.064267524786583,6.772467033426348,-87.88,30.55
AL_Gadsden_19_N,4.256149086067479,5.226510702029327,5.452875960449359,4.5089122974385205,-85.96,34.29
AL_Selma_13_WNW,3.869530128152412,5.272300320960136,5.431597076212672,4.098503309804795,-87.24,32.46
AR_Batesville_8_WNW,5.458985813562781,6.9075600735282086,6.640301781896214,5.549571288213962,-91.78,35.82
AZ_Elgin_5_S,11.121301953529178,12.44103476638077,10.410802981059707,11.494500972699665,-110.51,31.59
AZ_Tucson_11_W,10.898649515793297,11.412850503169755,16.25583181431865,10.889457168274756,-111.17,32.24
AZ_Williams_35_NNW,9.258186848716333,9.708142704338586,13.06377218877943,9.034485017116001,-112.34,35.76
AZ_Yuma_27_ENE,18.97005014043695,17.372269440682167,22.38016669689084,18.538569490784496,-114.19,32.84
CA_Bodega_6_WSW,30.41227600176623,29.45265722901434,36.61411895529209,29.823799194251592,-123.07,38.32
CA_Fallbrook_5_NE,27.3727835778271,27.583295145223897,25.699216868423196,27.342077927881242,-117.19,33.44
CA_Merced_23_WSW,19.300281340024032,18.166069385763944,20.25787296413027,18.53467035211345,-120.88,37.24
CA_Redding_12_WNW,32.59733380447092,28.085151342476276,23.84909573247103,31.782677732191313,-122.61,40.65
CA_Santa_Barbara_11_W,26.5684719882102,33.30519528668015,32.429114969053224,27.12405553276424,-119.88,34.41
CA_Stovepipe_Wells_1_SW,21.722097914399978,27.74240606922401,25.364242797914944,23.414303498714172,-117.14,36.6
CA_Yosemite_Village_12_W,22.710305058596596,20.536918386458797,24.473535103399406,22.087242130028375,-119.82,37.76
CO_Boulder_14_W,15.693100778020982,16.281595146035013,15.580490724815446,15.436873136016887,-105.54,40.04
CO_Cortez_8_SE,9.265654942188563,11.705331871478444,13.965900671155465,9.423278258043236,-108.5,37.26
CO_Dinosaur_2_E,11.524832593630707,13.932193956917887,16.514286364104912,12.052124683919338,-108.97,40.24
CO_La_Junta_17_WSW,10.281572899851628,9.893626007875792,13.489687720532423,10.158262953908576,-103.82,37.86
CO_Montrose_11_ENE,7.816612573429317,10.790151242390868,10.939251205287409,8.063983178555674,-107.69,38.54
CO_Nunn_7_NNE,10.204863056609563,10.376132014720815,10.797959936578515,10.04459965872726,-104.76,40.81
FL_Everglades_City_5_NE,6.956266017849154,10.415490424563435,8.735181552814055,7.265750011880483,-81.32,25.9
FL_Sebring_23_SSE,6.656625874096963,8.592384757370406,6.825008799233193,6.678690761192719,-81.37,27.15
FL_Titusville_7_E,6.446528423469449,7.905326582837427,6.899221744736945,6.35152358636751,-80.69,28.62
GA_Brunswick_23_S,4.807675799978141,5.934322188339608,6.229525987526251,4.833533298488871,-81.46,30.81
GA_Newton_11_SW,4.160191357028543,5.23925331676435,4.362531792092002,4.262257194891801,-84.45,31.19
GA_Newton_8_W,4.560248803057865,6.153294885855532,4.595895197185459,4.394973955931378,-84.47,31.31
GA_Watkinsville_5_SSE,5.648793028676105,6.794210563642882,7.268023653232418,5.74855170383957,-83.39,33.78
IA_Des_Moines_17_E,5.628213762455327,7.205671105903768,8.965565459303427,5.53060833118587,-93.29,41.56
ID_Arco_17_SW,11.166241316448463,12.304026387917231,12.772211406445907,11.199429263219072,-113.56,43.46
ID_Murphy_10_W,9.449031086643876,9.424225820203823,9.61068062000299,9.339934109148203,-116.75,43.2
IL_Champaign_9_SW,7.8006447342639476,8.605868637050836,9.60283317592318,7.952772363840319,-88.37,40.05
IL_Shabbona_5_NNE,6.204359749352715,8.437838198335102,6.890416945020076,6.705755432956841,-88.85,41.84
IN_Bedford_5_WNW,5.761632433000608,6.6054630628856685,7.20494301449253,5.962542679017619,-86.57,38.89
KS_Manhattan_6_SSW,5.9487926655358585,7.244170509171498,6.638638758065458,6.090939650834265,-96.61,39.1
KS_Oakley_19_SSW,8.294754069318804,11.850038765951338,9.780790611967022,8.427254625518744,-100.96,38.87
KY_Bowling_Green_21_NNE,6.993492428219684,7.54836302166867,7.742765730209732,6.868405530929319,-86.23,37.25
KY_Versailles_3_NNW,6.813803093977981,8.202843285165486,7.159667794137603,7.096408451120023,-84.75,38.09
LA_Lafayette_13_SE,6.086952115466686,6.95424755078637,9.615499174729077,6.207598378546777,-91.87,30.09
LA_Monroe_26_N,10.342977216229585,10.744342661850375,14.124536525373397,10.502948310168442,-92.12,32.88
ME_Limestone_4_NNW,10.36930571791938,12.947496862707673,10.69292780728602,10.946832553518535,-67.88,46.96
ME_Old_Town_2_W,8.149730120885248,8.250529146175412,8.360879014504391,8.250531595270372,-68.7,44.93
MI_Chatham_1_SE,7.9705319590417245,9.060824704044649,9.086230585998235,8.255867450969193,-86.92,46.33
MI_Gaylord_9_SSW,7.537792458992908,9.044617271899709,10.118764841927591,8.173986508889612,-84.72,44.91
MN_Goodridge_12_NNW,7.251907326286792,8.595580349622336,11.541665031189577,7.510510985302197,-95.87,48.31
MO_Chillicothe_22_ENE,5.942332598152848,7.548624759081522,7.188924466634032,6.211769279831299,-93.15,39.87
MO_Joplin_24_N,5.939466340888207,32.26418308263023,7.771511221469957,5.97044499865553,-94.58,37.43
MO_Salem_10_W,6.572515979962648,7.635620608654179,7.525532279034869,6.727858723063238,-91.72,37.63
MS_Holly_Springs_4_N,5.4749626848523745,6.462718050777327,7.336242376797716,5.672592906507994,-89.43,34.82
MS_Newton_5_ENE,4.460652259911663,5.63975141340843,5.029934578463382,4.584672257180668,-89.07,32.34
MT_Dillon_18_WSW,8.603411169777639,8.36587914860233,7.163957784053067,8.351545837912214,-113.01,45.16
MT_Lewistown_42_WSW,14.110329503522223,14.925485328114057,13.283155948762229,14.207217638540504,-110.29,46.88
MT_St._Mary_1_SSW,11.851901345773936,14.070994978010226,12.310375096659165,11.954758357315933,-113.43,48.74
MT_Wolf_Point_29_ENE,8.939247837459405,7.781838743273511,8.7787218484898,8.341246408091452,-105.1,48.31
